Date,Time,IP Address,HTTP Method,Request,Status Code,Gender,Sport Viewed,Ad Displayed,Rating,Feedback,Session Duration (seconds),Continent,Country,Latitude,Longitude
2024-02-07,21:50:34,196.192.126.75,GET,/teams,404,Male,Swimming,No,1,Poor,7349,North America,Honduras,15.2,-86.2419
2024-03-14,09:26:23,144.195.236.129,PUT,/tickets,304,Female,Netball,Yes,5,Average,3967,South America,Ecuador,-1.8312,-78.1834
2024-04-23,14:43:01,131.70.36.140,POST,/contact,304,Male,Tennis,Yes,3,Poor,7216,North America,Guatemala,15.7835,-90.2308
2024-01-07,22:15:12,31.54.86.123,GET,/contact,200,Male,Tennis,Yes,4,Good,7662,South America,Colombia,4.5709,-74.2973
2024-03-01,07:37:16,139.154.237.226,PUT,/tickets,304,Male,Boxing,No,5,Excellent,1485,South America,Brazil,-14.235,-51.9253
2024-02-13,02:48:27,134.76.139.101,GET,/teams,304,Female,Swimming,Yes,1,Poor,4786,Asia,Vietnam,14.0583,108.2772
2024-05-05,04:06:03,41.215.11.133,PUT,/about,404,Female,Football,Yes,4,Excellent,8412,Europe,Ukraine,48.3794,31.1656
2024-01-08,10:34:37,58.221.235.201,POST,/events,404,Male,Basketball,Yes,5,Good,4545,Asia,Iran,32.4279,53.688
2024-01-23,04:33:15,128.110.156.115,GET,/events,304,Female,Tennis,No,5,Good,4364,North America,Canada,56.1304,-106.3468
2024-04-08,08:59:42,198.31.208.71,POST,/contact,304,Female,Swimming,Yes,5,Average,2595,South America,Bolivia,-16.2902,-63.5887
2024-05-01,12:25:18,124.244.109.165,POST,/players,200,Male,Football,No,2,Excellent,8893,Europe,Italy,41.8719,12.5674
2024-02-17,17:17:30,195.219.252.32,PUT,/news,304,Male,Netball,Yes,4,Excellent,9841,South America,Brazil,-14.235,-51.9253
2024-03-13,08:51:21,175.233.52.142,POST,/events,200,Female,Swimming,Yes,5,Poor,8467,Asia,Iran,32.4279,53.688
2023-12-01,23:36:12,141.131.143.138,PUT,/home,200,Male,Baseball,No,2,Good,9565,North America,Cuba,21.5218,-77.7812
2024-01-09,08:29:39,55.140.144.208,GET,/gallery,304,Male,Basketball,No,2,Excellent,9035,Asia,Turkey,38.9637,35.2433
2024-03-29,00:02:21,43.200.63.112,PUT,/fanzone,404,Male,Tennis,No,5,Excellent,10322,Asia,Indonesia,-0.7893,113.9213
2024-04-05,12:48:19,193.16.67.68,PUT,/gallery,404,Female,Baseball,No,5,Poor,7567,North America,Jamaica,18.1096,-77.2975
2023-12-13,02:43:30,61.245.231.50,GET,/contact,200,Female,Basketball,No,2,Excellent,5488,Africa,Tanzania,-6.369,34.8888
2024-03-28,01:30:40,146.165.205.80,GET,/shop,404,Female,Boxing,Yes,5,Good,5707,Europe,Spain,40.4637,-3.7492
2024-01-02,04:06:58,12.111.213.254,PUT,/fixtures,304,Female,Baseball,No,2,Average,8902,Europe,Poland,51.9194,19.1451
2023-12-30,23:59:01,15.64.25.229,GET,/events,304,Female,Swimming,Yes,5,Good,6642,North America,Costa Rica,9.7489,-83.7534
2024-01-16,18:45:15,157.148.148.209,GET,/fixtures,304,Male,Baseball,No,3,Poor,7144,Europe,Germany,51.1657,10.4515
2024-01-01,16:26:58,192.50.233.59,POST,/tickets,304,Female,Netball,Yes,1,Average,6594,Africa,South Africa,-30.5595,22.9375
2024-01-13,01:12:35,28.109.34.216,PUT,/home,200,Female,Swimming,No,1,Excellent,9136,South America,Colombia,4.5709,-74.2973
2024-02-04,04:01:06,15.138.162.222,POST,/players,304,Male,Swimming,No,1,Good,10725,Asia,Turkey,38.9637,35.2433
2024-01-26,12:43:42,136.1.53.162,GET,/tickets,304,Female,Swimming,Yes,5,Poor,3934,Asia,Vietnam,14.0583,108.2772
2024-02-20,00:16:34,78.236.199.3,PUT,/news,200,Male,Swimming,No,4,Average,9792,South America,Paraguay,-23.4425,-58.4438
2024-01-10,20:00:59,76.15.105.233,POST,/fanzone,304,Male,Basketball,No,3,Good,1441,Europe,Romania,45.9432,24.9668
2024-04-01,21:55:58,155.45.197.104,PUT,/players,304,Male,Basketball,Yes,2,Poor,3211,Asia,Iran,32.4279,53.688
2024-02-01,20:30:49,26.124.79.116,GET,/fixtures,304,Female,Netball,Yes,2,Excellent,3474,Asia,Pakistan,30.3753,69.3451
2023-12-29,23:17:32,38.237.153.189,GET,/gallery,304,Male,Football,No,4,Excellent,9242,South America,Brazil,-14.235,-51.9253
2023-12-28,13:13:05,61.39.230.93,POST,/fixtures,304,Male,Tennis,Yes,1,Excellent,5072,Europe,Germany,51.1657,10.4515
2024-03-15,18:27:52,64.53.184.54,PUT,/shop,200,Female,Boxing,Yes,2,Excellent,7842,Europe,Italy,41.8719,12.5674
2023-12-10,05:51:52,121.208.213.90,POST,/about,304,Female,Basketball,Yes,5,Good,5943,North America,Cuba,21.5218,-77.7812
2024-03-25,23:24:37,38.20.175.72,PUT,/fixtures,200,Female,Swimming,Yes,1,Excellent,4959,South America,Brazil,-14.235,-51.9253
2024-01-13,14:35:52,105.25.98.72,PUT,/tickets,304,Male,Tennis,Yes,2,Poor,3905,South America,Paraguay,-23.4425,-58.4438
2024-03-31,19:25:43,12.166.35.113,POST,/contact,304,Male,Baseball,No,2,Poor,10185,Africa,Botswana,-22.3285,24.6849
2023-12-30,19:50:50,195.121.166.69,PUT,/players,200,Male,Tennis,Yes,2,Excellent,8663,Asia,Philippines,12.8797,121.774
2024-03-24,07:43:53,26.245.176.80,POST,/teams,304,Female,Football,No,3,Average,816,North America,Cuba,21.5218,-77.7812
2024-03-28,13:21:27,21.210.7.134,POST,/home,304,Male,Basketball,No,3,Good,1266,Africa,Egypt,26.8206,30.8025
2024-01-22,13:31:48,28.254.105.14,PUT,/fixtures,200,Female,Baseball,Yes,3,Poor,4185,South America,Ecuador,-1.8312,-78.1834
2024-01-19,03:24:20,221.223.240.173,POST,/players,404,Female,Football,No,2,Poor,6911,Asia,Bangladesh,23.685,90.3563
2024-05-10,10:29:30,116.10.107.164,GET,/gallery,404,Male,Football,Yes,2,Poor,9302,Africa,Botswana,-22.3285,24.6849
2024-05-12,01:46:18,98.77.115.203,PUT,/tickets,200,Female,Baseball,No,2,Average,6566,Africa,Ghana,7.9465,-1.0232
2024-04-29,17:49:34,168.16.215.154,PUT,/gallery,304,Male,Baseball,Yes,1,Good,4709,South America,Argentina,-38.4161,-63.6167
2024-01-26,08:08:36,180.254.231.194,GET,/gallery,200,Male,Basketball,No,4,Excellent,8827,Africa,Kenya,-0.0236,37.9062
2024-03-31,21:06:25,125.68.255.158,POST,/tickets,404,Male,Swimming,No,3,Poor,4531,North America,Honduras,15.2,-86.2419
2024-02-17,19:53:52,106.80.172.125,PUT,/fixtures,304,Male,Tennis,Yes,2,Good,5419,Europe,Italy,41.8719,12.5674
2023-12-06,11:30:09,115.79.226.77,GET,/fanzone,200,Male,Football,No,2,Good,602,North America,Honduras,15.2,-86.2419
2024-01-19,18:05:07,183.217.173.33,POST,/news,304,Male,Football,Yes,2,Good,2327,Africa,South Africa,-30.5595,22.9375
2024-03-02,09:05:28,84.32.252.214,PUT,/contact,200,Male,Baseball,Yes,3,Poor,4599,Africa,Algeria,28.0339,1.6596
2024-03-04,15:45:34,133.95.133.248,GET,/news,304,Male,Baseball,No,1,Excellent,8350,South America,Colombia,4.5709,-74.2973
2024-02-13,14:05:58,11.181.244.206,PUT,/gallery,304,Male,Tennis,No,2,Poor,1319,Asia,India,20.5937,78.9629
2023-12-12,13:30:09,75.57.194.106,POST,/events,404,Female,Basketball,No,3,Poor,10101,Europe,Netherlands,52.1326,5.2913
2023-11-26,04:13:41,116.125.29.121,GET,/news,304,Male,Netball,No,4,Poor,9533,Europe,Germany,51.1657,10.4515
2024-03-20,11:30:42,50.15.191.33,GET,/players,200,Female,Baseball,No,2,Excellent,8539,Europe,United Kingdom,55.3781,-3.436
2024-02-23,11:54:49,96.136.74.196,POST,/gallery,304,Male,Tennis,No,2,Excellent,9585,Europe,Romania,45.9432,24.9668
2024-03-28,06:41:47,220.129.202.189,POST,/tickets,304,Female,Swimming,No,5,Excellent,1819,Africa,Algeria,28.0339,1.6596
2023-12-31,00:09:38,50.58.145.189,PUT,/events,200,Male,Basketball,No,3,Excellent,7989,Europe,United Kingdom,55.3781,-3.436
2024-03-02,17:16:14,33.2.236.5,POST,/shop,200,Female,Baseball,Yes,1,Excellent,1291,Asia,Pakistan,30.3753,69.3451
2023-12-05,11:01:10,153.181.216.53,PUT,/teams,404,Male,Swimming,Yes,1,Poor,3847,South America,Bolivia,-16.2902,-63.5887
2023-12-23,16:35:16,171.63.75.61,POST,/players,200,Male,Swimming,Yes,3,Poor,5132,South America,Argentina,-38.4161,-63.6167
2024-04-16,14:44:12,14.212.181.60,PUT,/about,404,Female,Boxing,No,2,Good,3011,Africa,Algeria,28.0339,1.6596
2023-12-07,03:55:01,131.208.202.104,PUT,/tickets,304,Female,Football,No,2,Average,3539,South America,Argentina,-38.4161,-63.6167
2024-03-20,11:29:09,210.82.97.129,PUT,/events,304,Male,Boxing,Yes,5,Poor,10889,Africa,Ghana,7.9465,-1.0232
2024-04-17,10:02:04,171.111.117.85,GET,/players,200,Male,Basketball,No,4,Average,10135,North America,Panama,8.538,-80.7821
2024-02-02,06:07:25,4.5.201.201,PUT,/about,404,Male,Swimming,No,1,Excellent,9404,Europe,Italy,41.8719,12.5674
2024-02-03,11:25:26,54.122.155.130,POST,/events,304,Female,Boxing,No,2,Excellent,9387,Europe,Ukraine,48.3794,31.1656
2024-05-11,22:43:11,68.58.172.135,POST,/news,200,Female,Swimming,Yes,4,Poor,10916,North America,Jamaica,18.1096,-77.2975
2024-01-15,21:21:34,51.69.130.187,PUT,/shop,200,Female,Baseball,Yes,5,Excellent,7488,Asia,Bangladesh,23.685,90.3563
2024-01-03,13:35:10,85.47.149.219,POST,/contact,200,Male,Basketball,Yes,2,Good,9053,Europe,United Kingdom,55.3781,-3.436
2024-04-20,19:34:24,220.222.33.10,PUT,/tickets,200,Male,Boxing,Yes,5,Good,5979,Asia,Japan,36.2048,138.2529
2024-02-23,10:17:37,6.55.73.155,GET,/gallery,200,Male,Football,No,5,Good,8949,Africa,Egypt,26.8206,30.8025
2024-03-30,01:23:26,35.25.125.221,GET,/home,404,Male,Basketball,No,4,Poor,8678,South America,Chile,-35.6751,-71.543
2024-04-06,08:05:39,159.1.120.150,PUT,/shop,304,Female,Swimming,Yes,3,Good,4325,Asia,Pakistan,30.3753,69.3451
2024-02-05,14:16:12,94.113.145.38,GET,/gallery,304,Female,Tennis,Yes,4,Good,8188,Europe,Poland,51.9194,19.1451
2024-04-12,02:20:52,204.223.168.220,PUT,/events,200,Male,Tennis,Yes,1,Average,6011,Europe,Italy,41.8719,12.5674
2024-02-23,01:06:27,184.142.61.164,POST,/fanzone,304,Male,Baseball,Yes,5,Average,896,Asia,Indonesia,-0.7893,113.9213
2023-12-11,08:03:31,34.224.91.92,GET,/contact,404,Male,Basketball,Yes,3,Poor,1047,Asia,Japan,36.2048,138.2529
2024-01-29,06:58:46,106.10.107.8,GET,/fixtures,404,Male,Swimming,Yes,4,Excellent,6516,Africa,Zimbabwe,-19.0154,29.1549
2023-11-26,01:33:56,220.180.218.199,GET,/fanzone,200,Female,Netball,Yes,1,Good,4992,Europe,Romania,45.9432,24.9668
2024-04-17,07:58:03,201.85.50.182,PUT,/teams,404,Male,Netball,Yes,4,Average,1029,Europe,Germany,51.1657,10.4515
2024-01-02,13:43:18,110.49.238.69,POST,/players,404,Female,Swimming,No,1,Good,6489,North America,Dominican Republic,18.7357,-70.1627
2024-04-19,22:43:44,151.227.89.179,POST,/home,304,Female,Tennis,Yes,1,Poor,3820,Asia,Iran,32.4279,53.688
2024-05-02,22:58:24,210.154.73.220,PUT,/fanzone,200,Female,Basketball,No,4,Poor,8940,Europe,Ukraine,48.3794,31.1656
2024-02-15,16:04:20,58.66.158.145,PUT,/gallery,404,Male,Swimming,No,2,Good,10378,South America,Chile,-35.6751,-71.543
2024-03-11,13:30:02,168.156.186.171,PUT,/news,304,Female,Baseball,Yes,5,Good,10028,Africa,Kenya,-0.0236,37.9062
2024-04-08,13:03:30,206.135.96.252,POST,/home,200,Female,Swimming,Yes,2,Average,6413,South America,Bolivia,-16.2902,-63.5887
2024-05-17,02:46:07,192.159.60.159,GET,/fanzone,304,Male,Swimming,Yes,1,Good,7289,Europe,United Kingdom,55.3781,-3.436
2024-02-04,22:48:08,150.19.51.3,POST,/fanzone,404,Male,Swimming,Yes,1,Average,8304,South America,Brazil,-14.235,-51.9253
2023-12-28,00:00:52,18.36.154.198,PUT,/news,404,Female,Swimming,Yes,5,Excellent,8874,Europe,Spain,40.4637,-3.7492
2024-05-16,10:14:58,102.153.246.106,PUT,/news,404,Female,Baseball,Yes,4,Good,921,Europe,Belgium,50.5039,4.4699
2024-02-04,16:00:31,198.95.146.145,POST,/about,404,Male,Tennis,Yes,4,Good,3420,North America,Costa Rica,9.7489,-83.7534
2024-02-04,19:20:01,115.106.44.96,PUT,/fanzone,404,Male,Boxing,Yes,1,Good,642,Africa,Tanzania,-6.369,34.8888
2024-03-01,10:19:07,181.53.180.104,PUT,/teams,404,Male,Swimming,No,2,Excellent,2902,South America,Argentina,-38.4161,-63.6167
2024-03-16,19:12:46,13.193.248.170,GET,/about,200,Male,Boxing,No,2,Excellent,7834,South America,Uruguay,-32.5228,-55.7658
2023-11-21,00:43:24,56.144.45.210,GET,/shop,304,Male,Boxing,Yes,3,Excellent,7483,South America,Bolivia,-16.2902,-63.5887
2023-12-22,08:58:22,190.114.171.21,POST,/fixtures,404,Female,Netball,Yes,2,Excellent,9693,Africa,Egypt,26.8206,30.8025
2024-02-20,03:20:30,76.59.170.148,GET,/home,404,Female,Swimming,No,3,Poor,5420,North America,Costa Rica,9.7489,-83.7534
2024-02-10,22:13:15,136.105.136.226,POST,/fixtures,200,Female,Tennis,Yes,4,Average,1229,North America,United States,37.0902,-95.7129
2024-03-13,09:29:02,183.174.20.208,PUT,/contact,304,Male,Football,Yes,2,Average,10868,North America,Costa Rica,9.7489,-83.7534
2024-04-25,11:57:50,139.112.227.0,GET,/gallery,304,Male,Boxing,Yes,2,Poor,11126,North America,Guatemala,15.7835,-90.2308
2024-05-10,21:00:10,39.10.44.137,POST,/players,404,Female,Baseball,Yes,4,Average,4796,Asia,Vietnam,14.0583,108.2772
2023-12-19,16:44:35,108.111.162.82,PUT,/teams,200,Female,Baseball,No,5,Average,4510,Africa,Tanzania,-6.369,34.8888
2024-03-02,00:27:07,145.240.136.58,POST,/events,404,Male,Tennis,No,5,Poor,4684,North America,Canada,56.1304,-106.3468
2024-01-03,07:34:06,137.146.8.75,PUT,/shop,404,Male,Baseball,No,4,Average,8090,Europe,Ukraine,48.3794,31.1656
2024-04-20,06:00:17,218.6.228.169,PUT,/about,304,Male,Netball,Yes,2,Average,1316,Africa,Ghana,7.9465,-1.0232
2024-03-19,06:52:35,1.25.193.68,GET,/news,200,Female,Baseball,No,4,Average,6193,Europe,France,46.6034,1.8883
2024-05-13,05:25:07,84.174.235.86,GET,/shop,304,Male,Netball,No,4,Good,2739,South America,Uruguay,-32.5228,-55.7658
2024-01-18,00:56:35,145.238.23.1,POST,/teams,404,Male,Boxing,Yes,4,Good,8833,South America,Chile,-35.6751,-71.543
2024-02-04,01:02:48,50.234.107.248,POST,/contact,200,Female,Football,No,2,Excellent,10533,Europe,Germany,51.1657,10.4515
2024-02-29,16:57:18,153.196.128.198,POST,/teams,304,Male,Tennis,Yes,4,Excellent,7562,Europe,Romania,45.9432,24.9668
2023-11-28,12:42:05,108.126.230.73,POST,/fanzone,404,Female,Swimming,No,3,Good,4580,Asia,Bangladesh,23.685,90.3563
2024-01-04,10:36:11,18.72.89.225,GET,/contact,304,Female,Basketball,No,2,Poor,3230,North America,Canada,56.1304,-106.3468
2024-01-26,22:49:54,73.221.92.158,POST,/shop,304,Female,Swimming,No,3,Good,6788,South America,Colombia,4.5709,-74.2973
2024-04-20,13:36:30,207.43.110.95,GET,/fixtures,200,Male,Tennis,Yes,5,Good,4696,Asia,China,35.8617,104.1954
2024-01-17,23:50:21,6.120.108.164,PUT,/fanzone,304,Female,Football,Yes,1,Excellent,11288,North America,Panama,8.538,-80.7821
2023-12-08,14:39:12,86.77.3.69,PUT,/events,404,Female,Tennis,No,4,Excellent,5822,South America,Venezuela,6.4238,-66.5897
2024-01-25,09:53:43,177.113.198.135,GET,/fixtures,304,Male,Netball,Yes,1,Excellent,10896,North America,Jamaica,18.1096,-77.2975
2024-05-14,06:14:45,95.213.231.253,PUT,/fanzone,304,Female,Tennis,Yes,3,Poor,7321,Africa,Botswana,-22.3285,24.6849
2023-11-23,06:24:49,195.115.247.34,GET,/home,404,Female,Tennis,No,4,Excellent,9629,Europe,Ukraine,48.3794,31.1656
2024-02-23,10:52:10,69.222.150.206,GET,/players,304,Female,Tennis,Yes,1,Average,3144,North America,Mexico,23.6345,-102.5528
2024-03-17,21:54:41,51.210.128.167,POST,/players,404,Male,Football,Yes,4,Average,5615,Africa,Algeria,28.0339,1.6596
2024-01-31,15:03:29,135.169.214.14,PUT,/about,404,Male,Tennis,No,5,Excellent,6272,North America,United States,37.0902,-95.7129
2024-03-07,14:06:04,210.5.189.45,POST,/home,404,Male,Swimming,Yes,3,Good,7627,North America,United States,37.0902,-95.7129
2024-01-13,06:45:10,208.123.212.135,POST,/tickets,200,Female,Swimming,Yes,1,Average,10991,North America,Dominican Republic,18.7357,-70.1627
2024-01-05,23:15:21,49.67.17.3,GET,/players,404,Female,Baseball,No,1,Good,1477,Asia,Pakistan,30.3753,69.3451
2024-03-22,14:09:55,29.133.143.137,GET,/players,200,Female,Basketball,Yes,2,Excellent,1537,Europe,Belgium,50.5039,4.4699
2024-03-19,05:33:42,111.197.164.52,GET,/news,304,Male,Baseball,No,1,Average,6082,South America,Uruguay,-32.5228,-55.7658
2024-03-14,15:37:06,44.56.98.167,PUT,/home,304,Female,Baseball,No,2,Excellent,9998,North America,Mexico,23.6345,-102.5528
2024-02-15,17:08:20,48.200.187.77,GET,/fixtures,304,Female,Boxing,No,1,Good,4369,North America,Canada,56.1304,-106.3468
2024-03-13,11:37:28,74.175.225.123,PUT,/home,304,Male,Netball,No,3,Good,2825,Africa,Morocco,31.7917,7.0926
2024-02-01,11:07:32,162.190.9.80,PUT,/gallery,304,Male,Football,Yes,2,Good,5725,North America,Honduras,15.2,-86.2419
2023-12-08,09:07:45,174.221.173.226,PUT,/home,304,Male,Football,No,4,Excellent,8197,North America,Panama,8.538,-80.7821
2024-02-05,16:29:49,20.149.242.238,GET,/teams,200,Female,Basketball,Yes,4,Average,2416,North America,Guatemala,15.7835,-90.2308
2024-03-05,11:51:02,89.52.191.212,GET,/gallery,304,Male,Basketball,No,5,Good,3494,North America,Dominican Republic,18.7357,-70.1627
2024-03-13,07:16:51,178.65.217.74,GET,/home,200,Female,Netball,No,4,Good,8524,South America,Uruguay,-32.5228,-55.7658
2024-03-07,11:01:35,95.227.95.193,PUT,/events,304,Female,Tennis,No,3,Poor,5174,North America,Panama,8.538,-80.7821
2023-12-28,18:45:16,41.163.104.182,PUT,/about,304,Male,Basketball,No,1,Excellent,7104,Africa,Tanzania,-6.369,34.8888
2023-12-27,22:08:47,15.24.249.19,GET,/teams,200,Female,Tennis,Yes,1,Excellent,3049,North America,Guatemala,15.7835,-90.2308
2023-12-05,01:27:02,67.215.43.141,POST,/shop,200,Female,Basketball,No,5,Poor,9078,Asia,Vietnam,14.0583,108.2772
2023-12-30,15:37:14,204.9.71.159,POST,/fanzone,404,Male,Tennis,Yes,5,Poor,11014,Asia,Vietnam,14.0583,108.2772
2023-11-26,03:22:15,205.149.186.34,PUT,/fixtures,304,Female,Swimming,No,3,Good,1143,North America,Jamaica,18.1096,-77.2975
2024-01-05,09:34:38,9.9.159.70,GET,/fixtures,200,Male,Football,No,5,Excellent,4462,South America,Argentina,-38.4161,-63.6167
2024-03-13,07:43:05,161.69.154.157,GET,/contact,404,Male,Baseball,No,4,Poor,6340,South America,Brazil,-14.235,-51.9253
2024-02-16,12:11:23,137.170.21.157,POST,/news,304,Male,Baseball,No,5,Excellent,1929,Asia,Philippines,12.8797,121.774
2023-12-11,06:06:26,101.20.179.160,POST,/about,304,Female,Boxing,No,1,Good,3136,Europe,Belgium,50.5039,4.4699
2024-04-08,07:58:58,212.35.12.84,PUT,/about,200,Female,Boxing,No,3,Poor,10133,Europe,Ukraine,48.3794,31.1656
2024-01-05,13:28:50,84.14.72.36,GET,/fanzone,200,Female,Boxing,Yes,4,Average,8541,North America,Honduras,15.2,-86.2419
2023-12-03,10:06:15,61.43.163.56,GET,/teams,304,Male,Tennis,No,4,Average,9333,Europe,Germany,51.1657,10.4515
2024-01-02,09:25:29,64.119.214.240,POST,/news,304,Male,Basketball,No,1,Poor,3910,Africa,South Africa,-30.5595,22.9375
2024-01-20,23:33:20,40.55.185.65,POST,/about,404,Male,Baseball,Yes,1,Poor,10712,Asia,Iran,32.4279,53.688
2023-12-23,18:59:56,21.151.153.240,GET,/fanzone,304,Male,Swimming,No,5,Poor,3041,Europe,Belgium,50.5039,4.4699
2024-04-29,03:36:21,105.179.44.32,POST,/events,304,Female,Tennis,Yes,2,Average,6651,Asia,China,35.8617,104.1954
2024-03-16,19:27:17,218.199.137.139,GET,/events,200,Female,Swimming,Yes,3,Excellent,4961,South America,Brazil,-14.235,-51.9253
2024-01-22,16:01:32,35.26.44.228,PUT,/shop,404,Female,Boxing,Yes,5,Average,1109,Europe,Netherlands,52.1326,5.2913
2023-12-23,02:29:12,144.55.107.233,PUT,/teams,304,Female,Football,No,4,Poor,8148,South America,Argentina,-38.4161,-63.6167
2024-01-03,12:55:21,26.107.3.66,PUT,/contact,404,Male,Basketball,Yes,2,Excellent,2939,North America,Guatemala,15.7835,-90.2308
2024-03-11,05:11:49,5.131.185.130,PUT,/tickets,404,Male,Football,Yes,2,Average,9652,Europe,Romania,45.9432,24.9668
2024-04-05,17:40:47,111.162.230.124,POST,/shop,404,Female,Swimming,Yes,4,Good,11013,Africa,Zimbabwe,-19.0154,29.1549
2024-02-02,23:50:07,106.19.136.58,GET,/gallery,200,Male,Football,Yes,4,Excellent,8056,Europe,Germany,51.1657,10.4515
2023-12-28,09:45:10,190.41.7.162,GET,/gallery,200,Male,Swimming,No,5,Good,10831,Africa,Zimbabwe,-19.0154,29.1549
2024-03-04,21:59:55,215.134.217.162,POST,/about,200,Male,Netball,Yes,3,Good,782,Europe,France,46.6034,1.8883
2024-01-20,04:49:34,116.54.131.166,GET,/fixtures,304,Male,Baseball,No,5,Excellent,9820,Asia,Indonesia,-0.7893,113.9213
2023-11-21,17:12:00,199.235.175.186,GET,/gallery,200,Male,Boxing,No,1,Average,10037,South America,Uruguay,-32.5228,-55.7658
2024-04-11,21:49:12,190.188.197.172,GET,/shop,304,Male,Boxing,Yes,5,Good,3612,South America,Brazil,-14.235,-51.9253
2024-02-26,03:57:02,189.71.176.187,GET,/teams,404,Female,Tennis,No,5,Good,10510,South America,Colombia,4.5709,-74.2973
2023-11-18,13:16:42,192.89.151.136,PUT,/shop,200,Male,Basketball,No,4,Average,5446,Europe,Italy,41.8719,12.5674
2024-02-06,14:16:06,93.245.84.81,POST,/contact,404,Male,Swimming,Yes,2,Average,4607,North America,Dominican Republic,18.7357,-70.1627
2023-12-20,23:52:56,160.90.220.7,PUT,/news,404,Female,Baseball,No,4,Poor,6664,Asia,Indonesia,-0.7893,113.9213
2023-12-27,14:51:59,26.44.130.65,POST,/players,404,Female,Tennis,No,4,Excellent,6920,Asia,Iran,32.4279,53.688
2024-04-26,22:26:14,204.7.210.246,POST,/shop,200,Male,Swimming,Yes,3,Poor,2773,North America,Cuba,21.5218,-77.7812
2023-12-30,20:32:50,176.218.225.115,PUT,/fixtures,404,Male,Basketball,Yes,3,Poor,8632,Africa,Kenya,-0.0236,37.9062
2023-12-20,18:47:30,31.97.214.101,GET,/tickets,304,Female,Swimming,Yes,4,Poor,6505,Africa,Nigeria,9.082,8.6753
2024-02-07,18:48:56,66.198.136.126,PUT,/about,404,Male,Tennis,Yes,2,Poor,7465,South America,Chile,-35.6751,-71.543
2024-04-20,14:36:55,222.32.70.234,PUT,/gallery,304,Male,Basketball,Yes,4,Excellent,7794,Africa,South Africa,-30.5595,22.9375
2024-03-21,18:01:43,19.30.126.82,PUT,/home,200,Female,Swimming,Yes,3,Good,10017,North America,Dominican Republic,18.7357,-70.1627
2024-01-21,04:39:46,63.255.100.182,PUT,/fanzone,404,Male,Netball,Yes,1,Poor,9775,Africa,Morocco,31.7917,7.0926
2024-03-07,04:38:04,204.105.142.17,POST,/fixtures,404,Male,Netball,Yes,3,Poor,9944,Europe,France,46.6034,1.8883
2023-12-21,05:00:57,77.19.186.225,PUT,/about,200,Male,Tennis,Yes,4,Good,1737,South America,Brazil,-14.235,-51.9253
